timestamp,washing_machine_count,washing_machine_voltage,washing_machine_current,washing_machine_energy_wh,refrigerator_count,refrigerator_voltage,refrigerator_current,refrigerator_energy_wh,water_heater_count,water_heater_voltage,water_heater_current,water_heater_energy_wh,ac_count,ac_voltage,ac_current,ac_energy_wh,tubelight_count,tubelight_voltage,tubelight_current,tubelight_energy_wh,fan_count,fan_voltage,fan_current,fan_energy_wh,led_light_count,led_light_voltage,led_light_current,led_light_energy_wh,tv_count,tv_voltage,tv_current,tv_energy_wh,laptop_count,laptop_voltage,laptop_current,laptop_energy_wh,aggregate_energy_wh
1752179156.853311,1,215.5,2.32,0.1389,1,222.58,0.67,0.0417,1,214.72,9.31,0.5556,2,222.53,6.74,0.8333,4,215.71,0.09,0.0222,3,214.03,0.23,0.0417,5,221.38,0.05,0.0139,1,224.88,0.44,0.0278,2,220.41,0.27,0.0333,19500.3478
1752179157.865841,1,227.71,2.2,0.1389,1,227.91,0.66,0.0417,1,218.98,9.13,0.5556,2,215.29,6.97,0.8333,4,213.08,0.09,0.0222,3,227.34,0.22,0.0417,5,222.28,0.04,0.0139,1,228.35,0.44,0.0278,2,229.93,0.26,0.0333,19503.1284
1752179158.8798597,1,227.74,2.2,0.1389,1,225.16,0.67,0.0417,1,228.37,8.76,0.5556,2,210.04,7.14,0.8333,4,228.8,0.09,0.0222,3,226.41,0.22,0.0417,5,215.54,0.05,0.0139,1,228.69,0.44,0.0278,2,227.8,0.26,0.0333,19505.909
1752179159.8907254,1,217.85,2.3,0.1389,1,213.57,0.7,0.0417,1,220.42,9.07,0.5556,2,223.54,6.71,0.8333,4,216.61,0.09,0.0222,3,221.09,0.23,0.0417,5,225.75,0.04,0.0139,1,210.28,0.48,0.0278,2,216.62,0.28,0.0333,19508.6896
1752179160.9025702,1,222.85,2.24,0.1389,1,213.6,0.7,0.0417,1,212.79,9.4,0.5556,2,221.71,6.77,0.8333,4,217.13,0.09,0.0222,3,229.62,0.22,0.0417,5,224.18,0.04,0.0139,1,224.47,0.45,0.0278,2,221.95,0.27,0.0333,19511.4702
1752179161.911352,1,221.58,2.26,0.1389,1,227.89,0.66,0.0417,1,213.22,9.38,0.5556,2,217.92,6.88,0.8333,4,214.46,0.09,0.0222,3,219.54,0.23,0.0417,5,226.57,0.04,0.0139,1,218.37,0.46,0.0278,2,227.11,0.26,0.0333,19514.2508
1752179162.925937,1,226.81,2.2,0.1389,1,214.77,0.7,0.0417,1,221.13,9.04,0.5556,2,218.3,6.87,0.8333,4,218.03,0.09,0.0222,3,228.8,0.22,0.0417,5,228.56,0.04,0.0139,1,213.08,0.47,0.0278,2,215.21,0.28,0.0333,19517.0314
1752179163.935832,1,212.19,2.36,0.1389,1,220.98,0.68,0.0417,1,220.89,9.05,0.5556,2,222.64,6.74,0.8333,4,222.75,0.09,0.0222,3,216.51,0.23,0.0417,5,226.61,0.04,0.0139,1,227.55,0.44,0.0278,2,214.75,0.28,0.0333,19519.812
1752179164.9443865,1,217.1,2.3,0.1389,1,210.59,0.71,0.0417,1,211.3,9.47,0.5556,2,212.54,7.06,0.8333,4,228.92,0.09,0.0222,3,228.49,0.22,0.0417,5,220.53,0.05,0.0139,1,229.98,0.43,0.0278,2,219.28,0.27,0.0333,19522.5926
1752179165.9539773,1,222.76,2.24,0.1389,1,213.19,0.7,0.0417,1,215.14,9.3,0.5556,2,224.87,6.67,0.8333,4,221.48,0.09,0.0222,3,210.88,0.24,0.0417,5,220.45,0.05,0.0139,1,221.76,0.45,0.0278,2,225.7,0.27,0.0333,19525.3732
1752179166.9639685,1,224.67,2.23,0.1389,1,214.2,0.7,0.0417,1,224.27,8.92,0.5556,2,219.64,6.83,0.8333,4,218.6,0.09,0.0222,3,211.6,0.24,0.0417,5,221.3,0.05,0.0139,1,213.75,0.47,0.0278,2,220.23,0.27,0.0333,19528.1538
1752179167.9749086,1,214.14,2.33,0.1389,1,221.38,0.68,0.0417,1,212.12,9.43,0.5556,2,211.96,7.08,0.8333,4,217.52,0.09,0.0222,3,216.96,0.23,0.0417,5,229.68,0.04,0.0139,1,226.26,0.44,0.0278,2,219.13,0.27,0.0333,19530.9344
1752179168.9856453,1,214.14,2.33,0.1389,1,227.77,0.66,0.0417,1,221.43,9.03,0.5556,2,229.99,6.52,0.8333,4,223.16,0.09,0.0222,3,224.76,0.22,0.0417,5,217.48,0.05,0.0139,1,222.37,0.45,0.0278,2,218.02,0.28,0.0333,19533.715
1752179169.9975426,1,213.25,2.34,0.1389,1,225.32,0.67,0.0417,1,212.85,9.4,0.5556,2,215.44,6.96,0.8333,4,226.55,0.09,0.0222,3,229.54,0.22,0.0417,5,216.33,0.05,0.0139,1,222.32,0.45,0.0278,2,229.68,0.26,0.0333,19536.4956
1752179171.0113685,1,220.66,2.27,0.1389,1,211.53,0.71,0.0417,1,213.7,9.36,0.5556,2,227.51,6.59,0.8333,4,222.31,0.09,0.0222,3,218.25,0.23,0.0417,5,212.44,0.05,0.0139,1,223.4,0.45,0.0278,2,214.3,0.28,0.0333,19539.2762
1752179172.01885,1,212.23,2.36,0.1389,1,217.96,0.69,0.0417,1,215.83,9.27,0.5556,2,220.31,6.81,0.8333,4,216.34,0.09,0.0222,3,222.64,0.22,0.0417,5,225.71,0.04,0.0139,1,220.0,0.45,0.0278,2,221.79,0.27,0.0333,19542.0568
1752179173.031182,1,212.2,2.36,0.1389,1,217.12,0.69,0.0417,1,229.09,8.73,0.5556,2,219.13,6.85,0.8333,4,212.99,0.09,0.0222,3,214.78,0.23,0.0417,5,227.93,0.04,0.0139,1,213.16,0.47,0.0278,2,226.54,0.26,0.0333,19544.8374
1752179174.0407104,1,225.03,2.22,0.1389,1,228.22,0.66,0.0417,1,221.05,9.05,0.5556,2,222.73,6.73,0.8333,4,212.14,0.09,0.0222,3,212.39,0.24,0.0417,5,218.98,0.05,0.0139,1,211.44,0.47,0.0278,2,228.07,0.26,0.0333,19547.618
1752179175.0441413,1,221.12,2.26,0.1389,1,218.08,0.69,0.0417,1,229.08,8.73,0.5556,2,221.82,6.76,0.8333,4,215.35,0.09,0.0222,3,221.63,0.23,0.0417,5,218.02,0.05,0.0139,1,217.27,0.46,0.0278,2,210.67,0.28,0.0333,19550.3986
1752179176.0566652,1,224.75,2.22,0.1389,1,221.35,0.68,0.0417,1,214.68,9.32,0.5556,2,218.28,6.87,0.8333,4,224.68,0.09,0.0222,3,224.82,0.22,0.0417,5,226.6,0.04,0.0139,1,224.65,0.45,0.0278,2,227.31,0.26,0.0333,19553.1792
1752179177.0674384,1,212.04,2.36,0.1389,1,223.62,0.67,0.0417,1,214.52,9.32,0.5556,2,215.67,6.96,0.8333,4,223.11,0.09,0.0222,3,215.61,0.23,0.0417,5,224.33,0.04,0.0139,1,216.7,0.46,0.0278,2,215.38,0.28,0.0333,19555.9598
1752179178.0742736,1,210.48,2.38,0.1389,1,210.33,0.71,0.0417,1,228.08,8.77,0.5556,2,218.03,6.88,0.8333,4,227.88,0.09,0.0222,3,228.6,0.22,0.0417,5,217.08,0.05,0.0139,1,228.84,0.44,0.0278,2,222.82,0.27,0.0333,19558.7404
1752179179.087256,1,218.93,2.28,0.1389,1,223.04,0.67,0.0417,1,212.5,9.41,0.5556,2,211.89,7.08,0.8333,4,229.75,0.09,0.0222,3,216.34,0.23,0.0417,5,221.09,0.05,0.0139,1,222.13,0.45,0.0278,2,210.91,0.28,0.0333,19561.521
1752179180.1019077,1,220.86,2.26,0.1389,1,223.62,0.67,0.0417,1,229.73,8.71,0.5556,2,222.11,6.75,0.8333,4,212.5,0.09,0.0222,3,227.61,0.22,0.0417,5,217.72,0.05,0.0139,1,226.53,0.44,0.0278,2,223.71,0.27,0.0333,19564.3016
1752179181.1125631,1,210.87,2.37,0.1389,1,216.7,0.69,0.0417,1,215.64,9.27,0.5556,2,215.1,6.97,0.8333,4,223.54,0.09,0.0222,3,220.53,0.23,0.0417,5,227.12,0.04,0.0139,1,224.17,0.45,0.0278,2,214.11,0.28,0.0333,19567.0822
1752179182.12031,1,221.61,2.26,0.1389,1,222.41,0.67,0.0417,1,224.47,8.91,0.5556,2,227.24,6.6,0.8333,4,212.22,0.09,0.0222,3,229.33,0.22,0.0417,5,216.71,0.05,0.0139,1,217.32,0.46,0.0278,2,220.63,0.27,0.0333,19569.8628
1752179183.1349998,1,222.22,2.25,0.1389,1,212.43,0.71,0.0417,1,227.42,8.79,0.5556,2,217.77,6.89,0.8333,4,217.52,0.09,0.0222,3,224.54,0.22,0.0417,5,224.67,0.04,0.0139,1,223.05,0.45,0.0278,2,212.58,0.28,0.0333,19572.6434
1752179184.1489892,1,213.66,2.34,0.1389,1,221.17,0.68,0.0417,1,229.46,8.72,0.5556,2,221.6,6.77,0.8333,4,222.03,0.09,0.0222,3,215.74,0.23,0.0417,5,223.67,0.04,0.0139,1,210.97,0.47,0.0278,2,214.49,0.28,0.0333,19575.424
1752179185.159375,1,215.07,2.32,0.1389,1,211.39,0.71,0.0417,1,212.28,9.42,0.5556,2,227.02,6.61,0.8333,4,229.83,0.09,0.0222,3,213.44,0.23,0.0417,5,227.23,0.04,0.0139,1,228.96,0.44,0.0278,2,219.26,0.27,0.0333,19578.2046
1752179186.1741557,1,212.77,2.35,0.1389,1,220.17,0.68,0.0417,1,227.15,8.8,0.5556,2,227.07,6.61,0.8333,4,226.78,0.09,0.0222,3,215.02,0.23,0.0417,5,212.65,0.05,0.0139,1,219.51,0.46,0.0278,2,227.41,0.26,0.0333,19580.9852
1752179187.1855073,1,213.34,2.34,0.1389,1,228.41,0.66,0.0417,1,225.42,8.87,0.5556,2,223.43,6.71,0.8333,4,221.54,0.09,0.0222,3,219.42,0.23,0.0417,5,217.45,0.05,0.0139,1,229.1,0.44,0.0278,2,217.16,0.28,0.0333,19583.7658
1752179188.197164,1,218.91,2.28,0.1389,1,228.44,0.66,0.0417,1,225.96,8.85,0.5556,2,225.74,6.64,0.8333,4,228.93,0.09,0.0222,3,211.53,0.24,0.0417,5,229.71,0.04,0.0139,1,227.99,0.44,0.0278,2,217.82,0.28,0.0333,19586.5464
1752179189.2086384,1,229.77,2.18,0.1389,1,213.75,0.7,0.0417,1,210.49,9.5,0.5556,2,221.03,6.79,0.8333,4,227.62,0.09,0.0222,3,214.68,0.23,0.0417,5,218.71,0.05,0.0139,1,229.8,0.44,0.0278,2,214.95,0.28,0.0333,19589.327
1752179190.218369,1,211.32,2.37,0.1389,1,217.88,0.69,0.0417,1,227.89,8.78,0.5556,2,224.68,6.68,0.8333,4,227.48,0.09,0.0222,3,221.39,0.23,0.0417,5,213.89,0.05,0.0139,1,215.13,0.46,0.0278,2,222.5,0.27,0.0333,19592.1076
1752179191.233647,1,228.87,2.18,0.1389,1,220.95,0.68,0.0417,1,229.88,8.7,0.5556,2,222.04,6.76,0.8333,4,226.52,0.09,0.0222,3,213.78,0.23,0.0417,5,211.14,0.05,0.0139,1,224.44,0.45,0.0278,2,213.24,0.28,0.0333,19594.8882
1752179192.2460735,1,227.35,2.2,0.1389,1,220.22,0.68,0.0417,1,227.6,8.79,0.5556,2,222.69,6.74,0.8333,4,219.1,0.09,0.0222,3,212.02,0.24,0.0417,5,222.03,0.05,0.0139,1,211.98,0.47,0.0278,2,226.19,0.27,0.0333,19597.6688
1752179193.2568414,1,216.96,2.3,0.1389,1,214.82,0.7,0.0417,1,219.83,9.1,0.5556,2,219.36,6.84,0.8333,4,229.11,0.09,0.0222,3,214.46,0.23,0.0417,5,222.93,0.04,0.0139,1,222.93,0.45,0.0278,2,214.65,0.28,0.0333,19600.4494
1752179194.2664623,1,218.29,2.29,0.1389,1,227.95,0.66,0.0417,1,226.1,8.85,0.5556,2,222.17,6.75,0.8333,4,224.83,0.09,0.0222,3,212.55,0.24,0.0417,5,227.96,0.04,0.0139,1,219.21,0.46,0.0278,2,218.83,0.27,0.0333,19603.23
1752179195.2784233,1,228.15,2.19,0.1389,1,217.56,0.69,0.0417,1,212.79,9.4,0.5556,2,210.79,7.12,0.8333,4,217.49,0.09,0.0222,3,218.69,0.23,0.0417,5,215.05,0.05,0.0139,1,225.29,0.44,0.0278,2,216.94,0.28,0.0333,19606.0106
1752179196.2890694,1,210.45,2.38,0.1389,1,226.5,0.66,0.0417,1,225.45,8.87,0.5556,2,214.76,6.98,0.8333,4,220.81,0.09,0.0222,3,228.96,0.22,0.0417,5,215.02,0.05,0.0139,1,221.04,0.45,0.0278,2,211.32,0.28,0.0333,19608.7912
1752179197.301721,1,213.84,2.34,0.1389,1,216.1,0.69,0.0417,1,219.67,9.1,0.5556,2,212.05,7.07,0.8333,4,219.55,0.09,0.0222,3,213.62,0.23,0.0417,5,215.27,0.05,0.0139,1,229.97,0.43,0.0278,2,215.84,0.28,0.0333,19611.5718
1752179198.30655,1,210.55,2.37,0.1389,1,222.78,0.67,0.0417,1,216.69,9.23,0.5556,2,219.26,6.84,0.8333,4,220.03,0.09,0.0222,3,226.21,0.22,0.0417,5,211.21,0.05,0.0139,1,215.09,0.46,0.0278,2,215.92,0.28,0.0333,19614.3524
1752179199.3150392,1,219.83,2.27,0.1389,1,212.43,0.71,0.0417,1,214.65,9.32,0.5556,2,215.25,6.97,0.8333,4,223.67,0.09,0.0222,3,216.24,0.23,0.0417,5,211.44,0.05,0.0139,1,213.52,0.47,0.0278,2,210.7,0.28,0.0333,19617.133
1752179200.325817,1,210.19,2.38,0.1389,1,228.54,0.66,0.0417,1,213.35,9.37,0.5556,2,210.54,7.12,0.8333,4,228.9,0.09,0.0222,3,214.27,0.23,0.0417,5,225.95,0.04,0.0139,1,222.28,0.45,0.0278,2,215.58,0.28,0.0333,19619.9136
1752179201.330778,1,219.49,2.28,0.1389,1,221.63,0.68,0.0417,1,221.07,9.05,0.5556,2,217.99,6.88,0.8333,4,219.39,0.09,0.0222,3,214.42,0.23,0.0417,5,223.27,0.04,0.0139,1,221.97,0.45,0.0278,2,219.07,0.27,0.0333,19622.6942
1752179202.338536,1,225.39,2.22,0.1389,1,211.26,0.71,0.0417,1,224.76,8.9,0.5556,2,217.9,6.88,0.8333,4,222.64,0.09,0.0222,3,219.66,0.23,0.0417,5,223.84,0.04,0.0139,1,211.93,0.47,0.0278,2,226.68,0.26,0.0333,19625.4748
1752179203.3463364,1,215.77,2.32,0.1389,1,218.82,0.69,0.0417,1,216.95,9.22,0.5556,2,227.31,6.6,0.8333,4,225.85,0.09,0.0222,3,226.61,0.22,0.0417,5,221.43,0.05,0.0139,1,212.99,0.47,0.0278,2,212.53,0.28,0.0333,19628.2554
1752179204.3542113,1,227.69,2.2,0.1389,1,220.83,0.68,0.0417,1,226.53,8.83,0.5556,2,222.48,6.74,0.8333,4,217.82,0.09,0.0222,3,225.84,0.22,0.0417,5,223.45,0.04,0.0139,1,217.58,0.46,0.0278,2,225.52,0.27,0.0333,19631.036
1752179205.365553,1,222.5,2.25,0.1389,1,223.2,0.67,0.0417,1,220.4,9.07,0.5556,2,217.43,6.9,0.8333,4,228.39,0.09,0.0222,3,224.3,0.22,0.0417,5,210.33,0.05,0.0139,1,226.59,0.44,0.0278,2,217.23,0.28,0.0333,19633.8166
1752179206.3773563,1,216.89,2.31,0.1389,1,229.02,0.65,0.0417,1,225.5,8.87,0.5556,2,213.19,7.04,0.8333,4,218.06,0.09,0.0222,3,211.59,0.24,0.0417,5,215.41,0.05,0.0139,1,215.86,0.46,0.0278,2,220.5,0.27,0.0333,19636.5972
1752179207.3898711,1,226.22,2.21,0.1389,1,229.15,0.65,0.0417,1,224.12,8.92,0.5556,2,211.97,7.08,0.8333,4,222.38,0.09,0.0222,3,223.16,0.22,0.0417,5,211.31,0.05,0.0139,1,221.48,0.45,0.0278,2,216.63,0.28,0.0333,19639.3778
1752179208.3986022,1,210.43,2.38,0.1389,1,229.93,0.65,0.0417,1,216.91,9.22,0.5556,2,216.41,6.93,0.8333,4,219.39,0.09,0.0222,3,219.96,0.23,0.0417,5,210.66,0.05,0.0139,1,210.11,0.48,0.0278,2,217.8,0.28,0.0333,19642.1584
1752179209.4104948,1,227.31,2.2,0.1389,1,229.42,0.65,0.0417,1,223.33,8.96,0.5556,2,223.16,6.72,0.8333,4,224.95,0.09,0.0222,3,218.99,0.23,0.0417,5,211.19,0.05,0.0139,1,229.44,0.44,0.0278,2,216.98,0.28,0.0333,19644.939
1752179210.4145215,1,220.71,2.27,0.1389,1,217.44,0.69,0.0417,1,219.74,9.1,0.5556,2,223.56,6.71,0.8333,4,219.3,0.09,0.0222,3,215.35,0.23,0.0417,5,213.98,0.05,0.0139,1,227.64,0.44,0.0278,2,221.99,0.27,0.0333,19647.7196
1752179211.425118,1,211.64,2.36,0.1389,1,219.5,0.68,0.0417,1,221.84,9.02,0.5556,2,225.44,6.65,0.8333,4,211.0,0.09,0.0222,3,217.51,0.23,0.0417,5,218.45,0.05,0.0139,1,227.14,0.44,0.0278,2,226.3,0.27,0.0333,19650.5002
1752179212.4347804,1,211.96,2.36,0.1389,1,225.74,0.66,0.0417,1,215.72,9.27,0.5556,2,216.79,6.92,0.8333,4,212.49,0.09,0.0222,3,217.49,0.23,0.0417,5,214.83,0.05,0.0139,1,221.44,0.45,0.0278,2,223.48,0.27,0.0333,19653.2808
1752179213.447381,1,223.6,2.24,0.1389,1,213.7,0.7,0.0417,1,212.17,9.43,0.5556,2,218.59,6.86,0.8333,4,226.13,0.09,0.0222,3,212.68,0.24,0.0417,5,225.14,0.04,0.0139,1,225.31,0.44,0.0278,2,221.76,0.27,0.0333,19656.0614
1752179214.45496,1,222.67,2.25,0.1389,1,213.95,0.7,0.0417,1,229.05,8.73,0.5556,2,216.26,6.94,0.8333,4,212.4,0.09,0.0222,3,223.58,0.22,0.0417,5,229.25,0.04,0.0139,1,211.42,0.47,0.0278,2,227.7,0.26,0.0333,19658.842
1752179215.4678524,1,224.69,2.23,0.1389,1,211.7,0.71,0.0417,1,229.76,8.7,0.5556,2,227.08,6.61,0.8333,4,222.02,0.09,0.0222,3,227.79,0.22,0.0417,5,223.87,0.04,0.0139,1,221.76,0.45,0.0278,2,225.45,0.27,0.0333,19661.6226
1752179216.477654,1,227.0,2.2,0.1389,1,212.44,0.71,0.0417,1,222.83,8.98,0.5556,2,220.26,6.81,0.8333,4,215.19,0.09,0.0222,3,212.51,0.24,0.0417,5,216.55,0.05,0.0139,1,228.68,0.44,0.0278,2,219.73,0.27,0.0333,19664.4032
1752179217.4908805,1,215.22,2.32,0.1389,1,223.28,0.67,0.0417,1,229.23,8.72,0.5556,2,218.69,6.86,0.8333,4,210.71,0.09,0.0222,3,228.95,0.22,0.0417,5,213.42,0.05,0.0139,1,224.15,0.45,0.0278,2,223.98,0.27,0.0333,19667.1838
1752179218.5053868,1,219.51,2.28,0.1389,1,217.48,0.69,0.0417,1,216.12,9.25,0.5556,2,229.61,6.53,0.8333,4,222.56,0.09,0.0222,3,217.76,0.23,0.0417,5,214.79,0.05,0.0139,1,211.01,0.47,0.0278,2,219.03,0.27,0.0333,19669.9644
1752179219.5163374,1,213.76,2.34,0.1389,1,216.81,0.69,0.0417,1,223.8,8.94,0.5556,2,228.12,6.58,0.8333,4,223.62,0.09,0.0222,3,227.58,0.22,0.0417,5,211.88,0.05,0.0139,1,226.81,0.44,0.0278,2,226.68,0.26,0.0333,19672.745
1752179220.5270061,1,214.49,2.33,0.1389,1,223.43,0.67,0.0417,1,215.27,9.29,0.5556,2,229.71,6.53,0.8333,4,224.2,0.09,0.0222,3,221.68,0.23,0.0417,5,228.47,0.04,0.0139,1,214.61,0.47,0.0278,2,226.9,0.26,0.0333,19675.5256
1752179221.538837,1,222.35,2.25,0.1389,1,214.94,0.7,0.0417,1,215.92,9.26,0.5556,2,228.18,6.57,0.8333,4,225.73,0.09,0.0222,3,227.62,0.22,0.0417,5,223.47,0.04,0.0139,1,213.63,0.47,0.0278,2,228.38,0.26,0.0333,19678.3062
1752179222.5434394,1,220.56,2.27,0.1389,1,218.98,0.68,0.0417,1,226.59,8.83,0.5556,2,223.4,6.71,0.8333,4,225.88,0.09,0.0222,3,214.03,0.23,0.0417,5,212.61,0.05,0.0139,1,222.63,0.45,0.0278,2,224.95,0.27,0.0333,19681.0868
1752179223.5557337,1,211.2,2.37,0.1389,1,222.45,0.67,0.0417,1,220.68,9.06,0.5556,2,223.47,6.71,0.8333,4,227.28,0.09,0.0222,3,216.97,0.23,0.0417,5,226.53,0.04,0.0139,1,215.24,0.46,0.0278,2,214.59,0.28,0.0333,19683.8674
1752179224.5676706,1,229.75,2.18,0.1389,1,215.65,0.7,0.0417,1,213.9,9.35,0.5556,2,215.88,6.95,0.8333,4,225.74,0.09,0.0222,3,220.97,0.23,0.0417,5,227.12,0.04,0.0139,1,229.01,0.44,0.0278,2,214.51,0.28,0.0333,19686.648
1752179225.5743988,1,224.14,2.23,0.1389,1,221.65,0.68,0.0417,1,218.8,9.14,0.5556,2,224.01,6.7,0.8333,4,212.61,0.09,0.0222,3,210.3,0.24,0.0417,5,210.49,0.05,0.0139,1,214.8,0.47,0.0278,2,212.97,0.28,0.0333,19689.4286
1752179226.5840855,1,215.79,2.32,0.1389,1,220.07,0.68,0.0417,1,220.74,9.06,0.5556,2,211.79,7.08,0.8333,4,222.13,0.09,0.0222,3,226.25,0.22,0.0417,5,222.07,0.05,0.0139,1,223.37,0.45,0.0278,2,220.45,0.27,0.0333,19692.2092
1752179227.5973012,1,216.61,2.31,0.1389,1,220.43,0.68,0.0417,1,227.72,8.78,0.5556,2,210.02,7.14,0.8333,4,226.54,0.09,0.0222,3,221.68,0.23,0.0417,5,222.99,0.04,0.0139,1,228.42,0.44,0.0278,2,215.11,0.28,0.0333,19694.9898
1752179228.6046398,1,211.61,2.36,0.1389,1,228.48,0.66,0.0417,1,217.49,9.2,0.5556,2,228.9,6.55,0.8333,4,211.76,0.09,0.0222,3,226.91,0.22,0.0417,5,216.81,0.05,0.0139,1,213.82,0.47,0.0278,2,213.62,0.28,0.0333,19697.7704
1752179229.6158807,1,229.01,2.18,0.1389,1,223.08,0.67,0.0417,1,214.97,9.3,0.5556,2,217.32,6.9,0.8333,4,228.01,0.09,0.0222,3,215.88,0.23,0.0417,5,215.28,0.05,0.0139,1,215.01,0.47,0.0278,2,226.49,0.26,0.0333,19700.551
1752179230.6257927,1,216.33,2.31,0.1389,1,213.72,0.7,0.0417,1,220.02,9.09,0.5556,2,228.61,6.56,0.8333,4,229.34,0.09,0.0222,3,216.31,0.23,0.0417,5,217.88,0.05,0.0139,1,215.62,0.46,0.0278,2,221.17,0.27,0.0333,19703.3316
1752179231.635696,1,210.83,2.37,0.1389,1,214.08,0.7,0.0417,1,221.5,9.03,0.5556,2,216.9,6.92,0.8333,4,216.01,0.09,0.0222,3,223.52,0.22,0.0417,5,221.53,0.05,0.0139,1,214.54,0.47,0.0278,2,215.48,0.28,0.0333,19706.1122
1752179232.6474333,1,223.42,2.24,0.1389,1,226.04,0.66,0.0417,1,226.62,8.83,0.5556,2,218.32,6.87,0.8333,4,211.61,0.09,0.0222,3,229.21,0.22,0.0417,5,221.51,0.05,0.0139,1,217.46,0.46,0.0278,2,220.52,0.27,0.0333,19708.8928
1752179233.6620393,1,218.66,2.29,0.1389,1,213.3,0.7,0.0417,1,212.34,9.42,0.5556,2,216.34,6.93,0.8333,4,215.63,0.09,0.0222,3,224.47,0.22,0.0417,5,213.39,0.05,0.0139,1,213.55,0.47,0.0278,2,219.22,0.27,0.0333,19711.6734
1752179234.673849,1,215.33,2.32,0.1389,1,212.99,0.7,0.0417,1,218.63,9.15,0.5556,2,228.83,6.56,0.8333,4,229.7,0.09,0.0222,3,215.15,0.23,0.0417,5,216.65,0.05,0.0139,1,211.28,0.47,0.0278,2,221.52,0.27,0.0333,19714.454
1752179235.6877208,1,213.67,2.34,0.1389,1,227.76,0.66,0.0417,1,213.48,9.37,0.5556,2,218.58,6.86,0.8333,4,229.02,0.09,0.0222,3,225.22,0.22,0.0417,5,219.6,0.05,0.0139,1,227.11,0.44,0.0278,2,222.91,0.27,0.0333,19717.2346
1752179236.6980586,1,214.32,2.33,0.1389,1,217.07,0.69,0.0417,1,221.72,9.02,0.5556,2,226.93,6.61,0.8333,4,215.28,0.09,0.0222,3,213.31,0.23,0.0417,5,220.64,0.05,0.0139,1,216.68,0.46,0.0278,2,217.21,0.28,0.0333,19720.0152
1752179237.711104,1,220.09,2.27,0.1389,1,216.31,0.69,0.0417,1,221.54,9.03,0.5556,2,217.82,6.89,0.8333,4,218.45,0.09,0.0222,3,210.67,0.24,0.0417,5,217.33,0.05,0.0139,1,228.04,0.44,0.0278,2,229.47,0.26,0.0333,19722.7958
1752179238.7258186,1,211.91,2.36,0.1389,1,223.83,0.67,0.0417,1,221.51,9.03,0.5556,2,226.19,6.63,0.8333,4,211.41,0.09,0.0222,3,211.85,0.24,0.0417,5,211.45,0.05,0.0139,1,222.95,0.45,0.0278,2,228.27,0.26,0.0333,19725.5764
1752179239.7368772,1,227.72,2.2,0.1389,1,216.84,0.69,0.0417,1,229.37,8.72,0.5556,2,220.04,6.82,0.8333,4,217.86,0.09,0.0222,3,212.61,0.24,0.0417,5,227.97,0.04,0.0139,1,227.53,0.44,0.0278,2,211.38,0.28,0.0333,19728.357
1752179240.7445793,1,216.42,2.31,0.1389,1,225.53,0.67,0.0417,1,226.76,8.82,0.5556,2,223.05,6.72,0.8333,4,211.6,0.09,0.0222,3,224.28,0.22,0.0417,5,227.9,0.04,0.0139,1,212.15,0.47,0.0278,2,218.91,0.27,0.0333,19731.1376
1752179241.7545376,1,224.83,2.22,0.1389,1,228.65,0.66,0.0417,1,224.11,8.92,0.5556,2,228.2,6.57,0.8333,4,212.9,0.09,0.0222,3,222.5,0.22,0.0417,5,225.58,0.04,0.0139,1,229.38,0.44,0.0278,2,221.36,0.27,0.0333,19733.9182
1752179242.7693594,1,228.17,2.19,0.1389,1,224.51,0.67,0.0417,1,215.82,9.27,0.5556,2,219.37,6.84,0.8333,4,223.5,0.09,0.0222,3,223.55,0.22,0.0417,5,224.3,0.04,0.0139,1,217.09,0.46,0.0278,2,229.79,0.26,0.0333,19736.6988
1752179243.7781801,1,212.3,2.36,0.1389,1,212.12,0.71,0.0417,1,225.87,8.85,0.5556,2,226.1,6.63,0.8333,4,222.93,0.09,0.0222,3,218.36,0.23,0.0417,5,222.51,0.04,0.0139,1,221.39,0.45,0.0278,2,212.49,0.28,0.0333,19739.4794
1752179244.7889204,1,229.25,2.18,0.1389,1,216.8,0.69,0.0417,1,218.36,9.16,0.5556,2,219.7,6.83,0.8333,4,224.98,0.09,0.0222,3,228.95,0.22,0.0417,5,210.31,0.05,0.0139,1,225.81,0.44,0.0278,2,216.97,0.28,0.0333,19742.26
1752179245.791926,1,222.66,2.25,0.1389,1,215.91,0.69,0.0417,1,215.59,9.28,0.5556,2,223.32,6.72,0.8333,4,213.3,0.09,0.0222,3,228.15,0.22,0.0417,5,218.6,0.05,0.0139,1,215.32,0.46,0.0278,2,225.51,0.27,0.0333,19745.0406
1752179246.8036196,1,226.42,2.21,0.1389,1,220.55,0.68,0.0417,1,216.19,9.25,0.5556,2,229.99,6.52,0.8333,4,219.69,0.09,0.0222,3,221.94,0.23,0.0417,5,217.29,0.05,0.0139,1,215.59,0.46,0.0278,2,217.18,0.28,0.0333,19747.8212
1752179247.8134968,1,229.73,2.18,0.1389,1,229.65,0.65,0.0417,1,224.29,8.92,0.5556,2,229.49,6.54,0.8333,4,212.75,0.09,0.0222,3,221.49,0.23,0.0417,5,211.54,0.05,0.0139,1,221.81,0.45,0.0278,2,215.45,0.28,0.0333,19750.6018
